Collection Title,Snippet,Similarity Score
"George Sugarman papers, 1912-2001","'Page 109': 'Washington, D.C. Archives of American Art. George Sugarman Papers.'}]",0.69090104
"William Macbeth papers, 1870-1919","'Page 155': 'This is sketched in a letter from Yeats to W. Macbeth, 22 September 1910, a three-quar� ter length portrait of a seaman (Archives of American Art).'}, ",0.6775483
"Winslow Homer and Homer family papers from the Bowdoin College Museum of Art, 1846-1954","'Page 63': 'Winslow Homer to O�Brien and Son, March 15, 1902, O�Brien Galleries Records, 1811-1970, Archives of American Art, Washington, DC, copy in curatorial object file, Cleveland Museum of Art.'}, ",0.7172827
"Winslow Homer and Homer family papers from the Bowdoin College Museum of Art, 1846-1954","'Page 63': 'Winslow Homer to O�Brien and Son, October 29, 1902, O�Brien Galleries Records, 1811-1970, Archives of American Art, Washington, DC, copy in curatorial object file, Cleveland Museum of Art.'}, ",0.71137637
"Winslow Homer collection, 1863, 1877-1945","'Page 68': '1. Winslow Homer to O�Brien and Son, March 20, 1902, O�Brien Galleries Records, 1811-1970, Archives of American Art, Washington, DC, copy in curatorial object files, Milwaukee Art Museum; also reproduced in William Howe Downes, The Life and Work of Winslow Homer (Boston: Houghton Mifflin Company, rg11), 149. In addition to Hark! The Lark, these include Coursing the Hare (cat. no. 42), Fishermen�s Wives (cat. no. 41), The Life Brigade, 1882-83 (see Ruud, �Nothing Short of Grandeur,� fig. 4), Early Evening, 1881, reworked 1907; Freer| Sackler, Smithsonian Institution, Sparrow Hall (cat. no. 32), and Two Figures by the Sea (cat. no. 38).'}]",0.65336794
"Lincoln Rothschild papers, 1920-1982","'Page 383': '. . probably a Rothschild . . Edward Fowles, oral history. Archives of American Art.'}, ",0.66329217
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 126': 'Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6851556
"Arts Club of Washington scrapbooks, 1916-1991","'Page 127': 'Smithsonian Institution, Archives of American Art, 1992.'}]",0.66344595
"Archives of American Art sound recordings, 1957-2007","'Page 109': '3. The Interview cited throughout was conducted by the author for the Archives of American Art, Smithsonian Institution, on May 2�4, 1989, in the sculptor�s studio in San Francisco. The original tape recordings are preserved at the Smithsonian Institution in Washington, D.C., and the transcript is available there and at the Archives of American Art research centers in Boston, New York, Detroit, Los Angeles, and San Francisco.'}, ",0.67559093
"Photographs of paintings, ca. 1948-1962","'Page 188': '�Yves Tanguy: Paintings and Gouaches� (November 1948), Copley Galleries, Beverly Hills, California, installation view Photograph by Pierce Grant; William Nelson Copley Papers 1948-67, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.68383914
"Hermine Benhaim Freed papers relating to Howard Putzel, 1945-1966","'Page 194': '6 For extensive unpublished information on Putzel, see Hermine Benheim, �Howard Putzel and the Beginnings of Abstract Expressionism,� unpublished manuscript, The Howard Putzel Collection, Archives of American Art, Smithsonian Institution, Washington, D.C., microfilm 3482; and Melvin P. Lader,'}, ",0.6826363
"Letters from Joseph Cornell and related printed material, 1946-1967","'Page 196': '59 On their 1951 trip to visit the Ernsts, Tanguy sent Cornell a post� card, Cornell Papers, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.66357917
"Selections from the Philadelphia Museum of Art's Archives of American Art collection, 1866-1968","'Page 10': 'Archives of American Art. Letters, sketchbooks, and diaries of American artists are contained in the archives, along with the records of collectors, art historians, curators, and museums. The documents are preserved in Washington, with microfilm centers in New York, Detroit, Boston, San Francisco and Los Angeles. For information, call (202) 357-2781.'}, ",0.67686045
"Walter Gay papers, 1870-1937, 1980","'Page 21': '9. Walter Gay in his studio at 11, rue Daubigny, 1885. Photo: Walter Gay Papers, Archives of American Art; Smithsonian Institution'}, ",0.71267384
"Walter Gay papers, 1870-1937, 1980","'Page 222': 'AAA: Archives of American Art, Smithsonian Institution, Washington, D.C. Walter Gay�s papers were given to the Archives of American Art by his niece Mrs. Sophie Gay Griscom and nephew John Gay. Included are scrapbooks containing letters, sketches and sketchbooks, pho� tographs and printed material. They are microfilmed on reels 2137-2139 and 2802.'}, ",0.7047898
"Photo-librairie de France photographs of an exhibition organized by Gertrude Vanderbilt Whitney in Paris, 192-?","'Page 232': 'Many colleagues from other museums kindly showed me pictures by Walter Gay in their collections or shared important information, particularly Odile Cavalier at the Musee Calvet, Avignon; Anne Dopffer at the Musee National de la Cooperation FrancoAmericaine, Chateau de Blerancourt; Janet Caney, Jeffrey Munger, and George Shackelford at the Museum of Fine Arts, Boston; Daisy Stroud at the Albright-Knox Art Gallery, Buffalo; Robert-Henri Bautier at the Musee Jaequemart-Andre, Abbaye Royale de Chaalis; Susan Rossen and Sandy Thayer at the Art Institute of Chicago; Stephanie Copeland at the Edith Wharton Restoration, The Mount, Lenox; Janet S. Dickson at the Yale University Art Gallery, New Haven; Edgar Munhall and Bill Stout at the Frick Collection, New York; Odile Berthy and Anne Distel at the Musee d�Orsay, Paris; Barbara Katus at the Museum of American Art, Pennsylvania Academy of the Fine Arts, Philadelphia; Dick McIntosh at the Frick Art and Historical Center, Pitts� burgh; Danette Smart at the Portland Museum of Art; Elizabeth Leuthner at the Muse� um of Art, Rhode Island School of Design, Providence; Michael Milkovich at the Museum of Fine Arts, St. Petersburg, Florida; Timothy Burgard at the Fine Arts Muse� ums of San Francisco; Christian Baulez at the Musee National des Chateaux de Ver� sailles et de Trianon; Joe Tallone at the Archives of American Art, Washington, D.C.; and James N. Carder at Dumbarton Oaks, Washington, D.C. I especially want to thank Hutton Wilkinson at the Elsie de Wolfe Foundation for having the foundation s pictures by Walter Gay cleaned and photographed.'}]",0.65139455
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 426': 'Cummings, Paul. �Interview with Brice Marden, October 3, 1972.� Archives of American Art, Smithsonian Institution, Washington, D.C. Transcript of unpublished interview.'}, ",0.6720432
"Advancing American Art: exhibition records, 1946-1977","'Page 434': 'City, December 4, 1973.� Archives of American Art, 24 September-20 October'}]",0.7021288
"Thomas Benedict Clarke scrapbooks, 1880-1936, bulk 1883-1920","'Page 54': '80. George Inness, ""The Pilgrim,"" typescript, LeRoy Ireland papers, Archives of American Art, Smithsonian Institution, reel 95, frame 1034.'}, ",0.65772307
"Miscellaneous photographs collection, circa 1845-1980","'Page 90': 'Street, Montclair, New Jersey, photograph, c. 1910, Miscellaneous Photographs Collection, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6798752
"Charles Sheeler letter collection, 1939-1958","'Page 227': '6. Charles Sheeler, �Autobiography,� unpublished manuscript, c. 1937, microfilm in Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.75892234
"The Zorach family papers, 1900-1987","'Page 290': '25. The Zorach Papers, Archives of American Art.'}, ",0.69361
"Neal W. Richmond papers relating to New York City art galleries, 1912-1918","'Page 302': 'Modern Art Exhibitions in NYC, 191 3� 1918.� Archives of American Art Journal, 14 No. 3 (1974): 2-7.'}, ",0.7571519
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 122': 'Archives of American Art, Jacob Lawrence Material, Smithsonian Institution, Washington, D.C.'}, ",0.67173684
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 122': 'Greene, Carroll, Jr. �Interview with Jacob Lawrence.� Washington, D.C.: Archives of American Art, Smithsonian Institution, October 25, 1968.'}]",0.6781162
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 250': ""1952, Downtown Gallery Papers, 1824-1974, Archives of American Art, Smithsonian Institution, Georgia O'Keeffe file 1950-5, box 25, reel 5550, frame 1065.""}, ",0.7079569
"Georgia O'Keeffe printed material, 1905","'Page 251': ""32. Edith Halpert, Brief an Georgia O'Keeffe, 21. Oktober 1955, Downtown Gallery Papers, 18241974, Archives of American Art, Smithsonian Institution, Georgia O'Keeffe file 1955-7, box 25, reel 5551, frame 43.""}, ",0.6800194
"Illustrations by William Glackens and letter from Ira Glackens, 1938","'Page 8': 'First and foremost, I would like to offer my thanks to Kenworth W. Moffett, director, and Jorge H. Santis, curator of the collections at the Museum of Art, Fort Lauderdale, and to C. Richard Hilker, director of the Sansom Foundation, for inviting me to write this study of William Glackens. While Glackens was an artist with whose work I was familiar, I have now come to a new understanding and appreciation of his significance for the history of American art and a greater recognition of his central role in . that history�a role that was recognized by many critics, writers, and fellow artists during his lifetime. I owe special gratitude to Carole Pesner and Katherine Kaplan of the Kraushaar Galleries in New York, and to John Surovek of Palm Beach, Florida�the dealers who represent the Glackens estate. Susan Conway of Washington, D.C. generously made the Glackens Archives in her possession available, and without them this study would not have been possible in the form it has taken. Nancy I. Glendinning, now Dr. Nancy Davenport, was extremely generous is sharing her 1965-66 Master�s thesis on Glackens. Sallie D. Sanders of the Inventories of American Painting and Sculpture of the Smithsonian Institution; Judy Throm at the Washington offices of the Archives of American Art; and Cathy Stover and Nancy Malloy at the New York office of the Archives contributed signifi-'}, ",0.6882871
"Memorial Art Gallery exhibition catalogs, 1913-1962","'Page 165': 'Gallery, New York, March 23-April 25, 1915. This show is discussed by Judith Zilczer, ��The World�s New Art Center�: Modern Art Exhibitions in New York City, 1913-1918,� Archives of American Art Journal 14, no. 3 (1974): 5. | am very grateful to Dr. Nancy Mow]] Mathews for supplying me with photocopies of the Montross exhibition catalogs.'}, ",0.7010222
"Advancing American Art: exhibition records, 1946-1977","'Page 166': 'Glackens�s first solo exhibitions in public institutions had taken place in 1936: there was a show in February at the Addison Gallery of American Art, Phillips Academy, Andover, Massachusetts, and one in April at the Columbus (Ohio) Gallery of Fine Arts. Both shows were provided by the Kraushaar Galleries, the incentive for the second being the inclusion of three works by Glackens in the Ferdinand Howald Collection in the Columbus Gallery of Fine Arts. The final exhibition was catalogued as the Tenth Memorial Exhibition of Paintings by William Glackens; however, the shows ran sequentially for nine years, the seventh annual occurring in November 1945 and the Ninth Annual in November 1946. I strongly suspect that there was a miscount and that, in fact, no Eighth Annual Memorial Exhibition occurred. I am greatly indebted to Judy Throm of the Archives of American Art, Smithsonian Institution, Washington, D.C., for providing me with the copies of these catalogs. The Fourth Annual Memorial Exhibition of the Paintings of William Glackens (New York, 1942). Jerome Mellquist, The Emergence of an American Art (New York: Charles Scribner�s Sons, 1942), pp. 129-30. Grace V. Kelley, �Glackens Memorial Showing of Paintings, Illustrations Featured at Art Museum,� Cleveland PlainDealer, December 10, 1939, sec. B, p. 18; in de Gregorio,'}, ",0.69788665
"Herbert Waide Hemphill papers, 1776-1998, bulk 1876-1998","'Page 197': '17. St. EOM, letter to Herbert W. Hemphill, Jr., 1977, Hemphill Papers, Archives of American Art.'}, ",0.7036571
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 25': 'Supervisory Archivist, The Archives of American Art, Smithsonian Institution'}, ",0.66808426
"Advancing American Art: exhibition records, 1946-1977","'Page 256': '* Exhibitions without a catalogue in the Archives of American Art records'}, ",0.67836654
"Washington Gallery of Modern Art records, 1959-1992","'Page 259': 'Archival photographs: From the Galerie Chalette Records, Archives of American Art / Smithsonian Institution:'}]",0.6925441
"Selected items from the Art Division of the New York Public Library, 1788-1954, bulk 1850-1950","'Page 62': 'braries.""--F. Brewer; ""Use and handling of materials at the Archives of American Art.""--M. Leslie; ""Rare books and the art museum library.""--E. Usher; ""Rare books in the museum library: buying, handling and use.""--R. Sparrow.'}, ",0.65585005
"Selections from the Philadelphia Museum of Art's Archives of American Art collection, 1866-1968","'Page 65': ""Provides a history of museum archives in the U.S., with emphasis on the Archives of American Art and the author's own knowledge of the archives at the Pennsylvania Academy of Fine Arts. Archival arrangement, funding and services are treated.""}]",0.7086989
"Selected items from the Art Division of the New York Public Library, 1788-1954, bulk 1850-1950","'Page n12': 'We would like to thank the staff of the following libraries and institutions for their patience in answering enquiries and making material available to us: Archives of American Art in New York and Washington DC; Archives of the Mus�e du Louvre; Bibliotheque Nationale, Paris; British Library, London and the Newspaper Library, Colindale; Fine Arts Department, Boston Public Library; Brotherton Library, University of Leeds; Special Collections, The Millar Library, Colby College, Waterville, Maine; Conway Library, Courtauld Institute of Art, London; Fogg Art Museum, Cambridge, Massachusetts; Frick Art Reference Library, New York; Houghton Library, Harvard University; archives of the Isabella Stewart Gardner Museum, Boston; The London Library; The Massachusetts Historical Society; The'}, ",0.680859
"Robert C. Graham collection of artists' letters, 1783-1935, bulk 1804-1877","'Page 233': 'Archives of American Art, Smithsonian Institution, Washington DC: Martin Birnbaum Papers; Edward Darley Boit Papers; Martin Brimmer letters; Dennis M. Bunker letters; Ferargil Galleries records; Robert C. Graham Collection of Autograph letters; Macbeth Gallery Papers; Milch Gallery Papers; Francis D. Millet and Millet family Papers; F. W. Sargent Papers; Alma Strettell Harrison letters; Julian Alden Weir Papers.'}, ",0.7084976
"American art exhibition catalog collection microfilm, 1820-1960","'Page 233': 'Where material is available on microfilm, the relevant roll numbers have been cited. Unmicrofilmed material is kept in the Archives of American Art in Washington DC.'}, ",0.65204114
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 234': 'AAA Archives of American Art, Smithsonian Institution, Washington DC.'}, ",0.66702527
"R. L. Ormond material relating to John Singer Sargent, 1851-1979","'Page 269': 'FAIRBROTHER 1982 Trevor J. Fairbrother, �Notes on John Singer Sargent in New York, 1888� 1890�, Archives of American Art Journal, 22 (W982) pps 2732.'}, ",0.68060505
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 100': 'Lorser Feitelson Papers. Archives of American Art, Smithsonian Institution.'}, ",0.665187
"Printed material on the World's Columbian Exposition of 1893, 1890-1893","'Page 49': 'of the Jury of Selection at the World�s Columbian Exposition), quoted in the Cincinnati Commercial Gazette, March 12, 1893, copy in the Henry E. Farny Papers, Archives of American Art, Smithsonian Institution, Washington, DC, roll 1233, frame 467; cited in Carr, �Prejudice'}, ",0.7067146
"Margaret Beard Gilpin scrapbooks on Harington Beard and Beard Art Galleries, ca. 1870-1940","'Page 128': 'Romare Bearden Papers, Archives of American Art, The Smithsonian Institution, Washington, D.C. (Roll NOB� BY)'}, ",0.6738706
"Romare Bearden papers, 1937-1982","'Page 308': '6. Romare Bearden Papers, Archives of American Art, Smithsonian Insti� tution, Washington, D.C. (hereafter AAA), roll 3196. Romare Bearden, interview with Henri Ghent, June 29, 1968, AAA pp. 5�6.'}, ",0.7544813
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 82': '(Archives of American Art, Smithsonian Institution)'}, ",0.67424935
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 153': 'I�m also grateful for the assistance I received in working at various archives, particularly from Bob Shamis, curator of Prints and Photographs, Museum of the City of New York; Carmen Hendershott, reference librarian, New School University; Pamela Reed Sanchez, George Eastman House, International Center of Photography; Julia van Haaften, David Lowe, and Jim Moske, New York Public Library; and Joy Weiner, Archives of American Art.'}, ",0.67167825
"Berenice Abbott Photographs relating to Changing New York, 1936-1960s","'Page 161': 'Abbott, Berenice. Autobiographical Sketch. This untitled and unpaged sketch, dated February 5, 1954, and covering the period from 1917 to 1925, in the McCausland Papers on deposit at the Archives of American Art, Smithsonian Institution, New York City.'}]",0.73680025
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page 163': 'McCoy, Garnett. Archives of American Art: A Directory of Resources. New York: Bowker, 1972.'}, ",0.69246286
"Jervis McEntee papers, 1796, 1848-1905","'Page 163': 'McCoy, Garnett, ed. �Jervis McEntee�s Diary.� Archives of American Art Journal 8, nos. 3-4 ( July-October 1968).'}, ",0.68895185
"Selected art related documents from the Library Company of Philadelphia, 1785-1883","'Page 166': 'Franklin Kelly; and Frederic Edwin Church, by Franklin Kelly & Others. In Archives of American Art Journal 28, no. 4 (1988): 25-29.'}, ",0.7105391
"California Art Gallery journal issues, 1873","'Page 166': 'Narragansett Bay.� Archives of American Art Journal 28, no. 4 (1988): 2-14.'}]",0.66576844
"American Abstract Artists records, 1936-1983","'Page 278': 'S.C. Larsen: The American Abstract Artists: A Documentary History 1936-194 |. In: Archives of American Art Journal, 1974, 5.2. M.R. Norelli: Werner Drewes: sixty-five years of printmaking, 1984, 5. 21-22.'}, ",0.6934762
"American Abstract Artists records, 1936-1983","'Page 278': 'S.C. Larsen: The American Abstract Artists: A Documentary History 1936-1941. In: Archives of American Art Journal, 1974, S. 5.'}, ",0.7244129
"Marcel Breuer papers, 1920-1986","'Page 279': 'Brief von Ise Gropius an M. Breuer vom 30.11.1954, Marcel Breuer Papers, Archives of American Art, Smithsonian Institution, Washington D.C. Einem freundlichen Hinweis von Dr. Joachim Driller verdanke ich die Kenntnis dieses Briefes.'}, ",0.6758546
"American Abstract Artists records, 1936-1983","'Page 314': '� :The American Abstract Artists: A Documentary History 1936-1941. In: Archives of American Art Journal, XIV, 1974, Nr. 1,5. 2-7.'}, ",0.8027273
"Gwyn Metz papers regarding Betty Parsons, circa 1930-1980","'Page 24': 'to Betty Parsons dated 25 February 1971. Betty Parsons papers, Archives of American Art, New York.'}, ",0.72659135
"Will Barnet papers, 1897, 1929-2016","'Page 161': 'McCoy, Garnett, ed. �The Will Barnet Papers.� Archives of American Art Journal 13, no. 2 (1973), pp. 25-27.'}]",0.7767545
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page 168': '586 ARCHIVES OF AMERICAN ART 212,628-1251'}, ",0.6540868
"Advancing American Art: exhibition records, 1946-1977","'Page 337': 'Archives of American Art, 586'}, ",0.6601641
"Thomas Cole papers, 1821-1863","'Page 151': '4. Thomas Cole Papers, roll D39, frame 0228, Archives of American Art, Washington, D.C. Cole visited Niagara Falls a second time, in August 1847.'}, ",0.65205044
"Thomas Cole papers, 1821-1863","'Page 189': '4. Letter from Thomas Cole to Robert Gilmor, Dec. 25, 1826, Thomas Cole Papers, Archives of American Art, Washington, D.C.'}, ",0.6936314
"Elihu Vedder papers, 1804-1969, bulk 1840-1923","'Page 239': '6. Elihu Vedder Papers, Archives of American Art, Smithsonian Institution, Washington, D.C., roll no. 518, fr. 542.'}, ",0.6581644
"Selected art related letters from the Lewis Coryell papers, 1836-1867","'Page 299': '3. Thomas Eakins Papers, roll 640, Archives of American Art, Washington, D.C.'}]",0.6771785
"Annita Delano papers, circa 1900-1975","'Page 78': 'Recently Delano donated her personal papers and records to the Archives of American Art to be made available to researchers. Such material is microfilmed for use at selected art centers in cities throughout the United States.'}, ",0.6995822
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page 336': 'Artists 1880-1940. England: Baron Publishing, 1976. McCoy, Garnett. Archives of American Art. Smithsonian Insti'}]",0.7716522
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 279': '- . Archives of American Art, Smithsonian Institution, Washington, I). C.'}, ",0.6774805
"Weir family papers, 1809-circa 1961, bulk 1830-1920","'Page 291': '*Caroline P. Ely and Ann Ely Smith. J. Alden Weir Papers: typescripts of Weir letters, 1869-1878; typescripts and original letters from such artists as Charles Baude, Wyatt Eaton, Albert Fdelfelt, Robert Hinckley, John H. Twachtman, as well as from members of the Weir Family; original draft of article on Jules Bastien-Fepage; photographs of the artist, his studio, family and friends; three scrapbooks of clippings (1891-1919) about the artist and his work; tw o notebooks of photo� graphs of Weir�s etchings; nine volumes of photographs of Weir�s paintings, annotated with information on their provenance and exhibition record. Much of this material is also available on microfilm from the Archives of American Art.'}, ",0.7303968
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 202': 'Custer, A. ��Archives of American Art.�� [Group of Mss. and Other Documents of Mary Cassatt Microfilmed.] Art Quarterly. 18, no. 4(1955):391.'}, ",0.67805153
"Whitney Museum of American Art, Juliana Force papers, 1916-1958","'Page 293': 'Archives of American Art. Smithsonian Institution. ��Isabel Bishop�s Papers.��'}, ",0.6582498
"American art today / New York World's Fair, c1939","'Page 414': '. Rolls D222 and D223, Archives of American Art, New York.'}, ",0.65336883
"Dee Shapiro research material relating to women artists, 1975-1976","'Page 426': '426 Women Artists Rubinstein. American Women Artists. Pp. 290-293. Sage, Kay. China Eggs. 1955. Unpublished autobiography. The manuscript is in the Archives of American Art, Washington, ae:'}]",0.6700145
"Federal Art Project (Calif.) photographs, 1935-1943","'Page 109': 'May 1935. Courtesy Archives of American Art, Smithsonian Institution, Washington, D. C.'}, ",0.7181805
"David Rosen photographs, 1938-1963","'Page 214': 'Charles Rosen, 1937. Photograph by Yasuo Kuniyoshi. Photographs of Artists, Collection I, Archives of American Art,'}, ",0.73545307
"Walter Elmer Schofield papers, 1885-1974","'Page 224': 'Walter Elmer Schofield papers, 1885� 1974, Archives of American Art, Smithsonian Institution, Washington, DIG,'}, ",0.7969276
"Anna Margaretta Archambault selected papers, circa 1880-1946","'Page 226': '2. To Margaretta Archambault, February 12, 1914; Archambault Papers, Archives of American Art, Smithsonian Institution, Washington, D.C., roll P27, frames 152-153.'}, ",0.6775249
"Arthur and Helen Torr Dove papers, 1905-1975","'Page 87': '2. Arthur Dove, autobiographical statement, c. 1930, Arthur and Helen Torr Dove Papers, Archives of American Art, roll 4682, frame 172.'}, ",0.8342684
"American Art Association Records, circa 1853-1929, bulk 1885-1922","'Page 87': 'Archives of American Art Journal 21, no. 2 (1981): 13-22.'}, ",0.71424663
"William C. Seitz papers, circa 1930-1995","'Page 259': 'William Seitz, unpublished interview notes, January 22, 1952, Archives of American Art, Smith-'}, ",0.73771703
"William C. Seitz papers, circa 1930-1995","'Page 259': 'William Seitz, unpublished interview notes, January 22, 1952, Archives of American Art, Smithsonian Institution, Washington, D.C. Quoted in Clearwater, 73.'}, ",0.6944665
"Karl Zerbe papers, 1928-1996","'Page 337': 'Archives of American Art Journal 20, no. t (1980): 25. For a broader discussion of Zerbe�s Provenance Downtown Gallery, New York, 1946; IBM Collection, Endicott, New York, 1946;'}, ",0.68049055
"Kenneth Hayes Miller papers, 1906-1951","'Page 353': 'Kenneth Hayes Miller Papers, July 30, 1925, Archives of American Art. Henceforth referred to as Miller Papers.'}, ",0.80162835
"Sam Gilliam papers, 1957-1989, 1957-1989","'Page 416': '>9lliam, interview with J.K. [Jay Kloner], 1977, p. 1 of ms., in �Biographical Material, writing on Gilliam,� box 1, Sam Gilliam Papers, Archives of American Art, Smithsonian Institu-'}, ",0.7932458
"Minutes of the New-York gallery of the fine arts records, 1844-1858","'Page 195': 'William Carey to Joseph Hopkinson, March 26, 1818, Archives of American Art microfilm of Pennsylvania Academy of the Fine Arts archives, p. 72, no. 407.'}, ",0.70421654
"Research material on Miner K. Kellogg and Kellogg papers, 1840-1879 and 1944-1983","'Page 220': 'Kellogg, Miner K. Memorandum and Note Book�1840. Miner Kellogg Papers, Archives of American Art, Washington, D.C.'}, ",0.7595495
"Pennsylvania Academy of the Fine Arts records, 1805-1976",'Page 225': 'Pennsylvania Academy of the Fine Arts. Papers. Archives of American Art microfilm.'}],0.7394796
"Charles R. Lamb scrapbook on the Dewey Arch, 1899-1901","'Page 218': 'Balge, Marjorie P. ""The Dewey Arch: Sculpture or Architecture."" Archives of American Art Journal 23, no. 4 (1983): 1-6.'}, ",0.71823853
"American art exhibition catalog collection microfilm, 1820-1960","'Page 57': 'and 1925. Microfilm copy of unpublished mss.. Archives of American Art, Smithsonian Institution; consulted in Boston Public Library.'}]",0.6820645
"Jackson Pollock letter, ca. 1935","'Page 323': 't9t Wilfred Zogbaum: Pollock in his studio, photograph, ca. 1947 (Jackson Pollock Papers, Archives of American Art, Smithsonian Institution)'}, ",0.7298345
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 335': 'Archives of American Art, Smithsonian Institution)'}, ",0.65755236
"Barnett Newman papers, 1943-1971","'Page 437': '8 Mark Rothko to Annalee and Barnett Newman, ro August 1946, in Barnett Newman papers, Archives of American Art. My thanks to Michael Leja for this reference, and for his generous help with the chapter as a whole.'}, ",0.70303357
"Richard Guggenheimer papers, 1916-1975","'Page 438': '43 Peggy Guggenheim to Clement Greenberg, 2 December 1947, Clement Greenberg papers, Archives of American Art.'}, ",0.71467304
"Herbert Ferber papers, 1932-1987","'Page 442': '18 Mark Rothko to Herbert and Mell Ferber, 7 July 1955, Herbert Ferber papers, in Archives of American Art, quoted in Breslin, Mark Rothko, 352.'}]",0.70443255
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 377': '4. Hiram Powers, �On Prejudice,� Archives of American Art (henceforth AAA), 1146, Smithsonian Institution, Washington, D.C. (The roll I consulted did not number the individual entries.)'}, ",0.6846598
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 397': '27 February 1835, Archives of American Art (henceforth AAA), 1131/314-15, Smithsonian Institution, Washington, D.C.'}, ",0.7004259
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 413': '4 December 1849, Archives of American Art (henceforth AAA), 1134/657-58, Smithsonian Institution, Washington,'}, ",0.6713702
"David Smith papers, 1926-1965","'Page 40': '1 . David Smith Papers, n.d., Archives of American Art, Smithsonian Institution, Washington, D.C., roll ND Smith 3, Notebook #5 c. 1938, frames 482-508, and Notebook #7 c. 1939,'}, ",0.74389285
"Albert Kahn papers, 1875-1970","'Page 41': '21. Archives of American Art, Albert E. Kahn Papers, Roll 2300, Part II. David Smith Workbook,'}]",0.6983453
"Julian Alden Weir papers, 1869-1966","'Page 45': '35. J. Alden Weir to C. E. S. Wood, 18 Septem� ber 1902, J. Alden Weir Papers, Archives of American Art, roll 125, frame 916.'}]",0.74855405
"Olive Rush papers, 1879-1967","'Page 102': '�Happy New Year� Card, 1929-1930, to Olive Rush from Marguerite and Charles Kassler. Olive Rush Papers 1886-1966, Archives of American Art, Smithsonian Institution.'}, ",0.69788486
"Olive Rush papers, 1879-1967","'Page 116': '14. Olive Rush, diary entry, Thursday, August 17, 1932, OR-AAA, reel 1629, f. 1195, Archives of American Art, Washington, D.C.'}, ",0.72765136
"John Steuart Curry and Curry home graphic / Thomas Tenney, 1941 Aug","'Page 159': '1. John Steuart Curry, Madison, Wisconsin, to Reeves Lowenthal, Associated American Artists, New York, 3 February 1942, Curry Papers, Archives of American Art, Smithsonian Institution, Washington, D.C., microfilm role 165, frame 430.'}, ",0.7200106
"John Steuart Curry printed material, 1919-1963","'Page 281': 'Curry, John Steuart. Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.672402
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 282': '��. Diary entry, Thursday, August 17, 1932. OR-AAA, reel 1629, f. 1195. Archives of American Art, Washington, D.C.'}]",0.6685461
"Fairfield Porter papers, 1888-2001, bulk 1924-1975","'Page 232': '51 Fairfield Porter papers, Archives of American Art.'}, ",0.762872
"University of Michigan Museum of Art records, 1855-1972","'Page 79': 'Smithsonian Institution. Archives of American Art, 5200 Woodward Avenue, Detroit, Michigan 48202 Rolls D-296 through D-296E ;'}]",0.6813752
"Esteban Vicente papers, 1951-1972","'Page 18': '> Esteban Vicente, in a recorded interview conducted by me, April 1982, in the Archives of American Art.'}, ",0.73807925
"Esteban Vicente papers, 1951-1972","'Page 18': '? Esteban Vicente, en una entrevista que yo le hice, depositada en los Archives of American Art, abril, 1982.'}, ",0.6519505
"Oral history interviews of artists conducted by Susan C. Larsen, 1973-1978","'Page 13': 'For her interviews with the artist, provided to me through the Archives of American Art, I want to ack� nowledge art historian Susan Larsen. It will be evident to anyone who reads this book that her conversations with Richard Diebenkorn have contributed as no other source available to what we have of his distinctive voice.'}, ",0.691416
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 90': '1. Susan Larsen, tape-recorded interview with Richard Diebenkorn, May i, 2, and 7, 1985, and December 15, 1987, transcript, Archives of American Art, Smithsonian Institution, Washington, D.C., p. 3.'}, ",0.65607005
"Oral history interviews of artists conducted by Susan C. Larsen, 1973-1978","'Page 90': 'g. Susan Larsen, tape-recorded interview with Richard Diebenkorn, May 24 and 31, and June 2, 1977, transcript, Archives of American Art, Smithsonian Institution, Washington, D.C., p. 16.'}, ",0.66411555
